league,date,home_team,away_team,bookie,market,bet,odds
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Virgin Bet,h2h,home wins,1.42
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Virgin Bet,h2h,away wins,6.5
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Virgin Bet,h2h,draw,4.2
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Betfair,h2h,home wins,1.46
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Betfair,h2h,away wins,7.8
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Betfair,h2h,draw,4.3
,,,,,,,
,,,,,,,
,,,,,,,
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,BoyleSports,h2h,home wins,1.4
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,BoyleSports,h2h,away wins,7.0
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,BoyleSports,h2h,draw,4.2
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Casumo,h2h,home wins,1.47
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Casumo,h2h,away wins,7.5
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Casumo,h2h,draw,4.4
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Unibet,h2h,home wins,1.44
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Unibet,h2h,away wins,7.5
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Unibet,h2h,draw,4.35
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Grosvenor,h2h,home wins,1.43
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Grosvenor,h2h,away wins,7.5
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Grosvenor,h2h,draw,4.25
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,LeoVegas,h2h,home wins,1.44
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,LeoVegas,h2h,away wins,7.5
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,LeoVegas,h2h,draw,4.35
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Mr Green,h2h,home wins,1.45
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Mr Green,h2h,away wins,7.5
EPL,2024-01-30T20:00:00Z,Crystal Palace,Sheffield United,Mr Green,h2h,draw,4.4
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,888sport,h2h,home wins,1.85
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,888sport,h2h,away wins,3.45
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,888sport,h2h,draw,3.85
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Paddy Power,h2h,home wins,1.91
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Paddy Power,h2h,away wins,3.6
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Paddy Power,h2h,draw,3.8
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Betway,h2h,home wins,1.88
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Betway,h2h,away wins,3.5
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Betway,h2h,draw,3.8
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,William Hill,h2h,home wins,1.91
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,William Hill,h2h,away wins,3.5
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,William Hill,h2h,draw,3.8
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Sky Bet,h2h,home wins,1.85
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Sky Bet,h2h,away wins,3.9
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Sky Bet,h2h,draw,3.8
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Bet Victor,h2h,home wins,1.85
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Bet Victor,h2h,away wins,3.75
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Bet Victor,h2h,draw,3.75
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Ladbrokes,h2h,home wins,1.91
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Ladbrokes,h2h,away wins,3.75
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Ladbrokes,h2h,draw,3.7
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Coral,h2h,home wins,1.91
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Coral,h2h,away wins,3.8
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Coral,h2h,draw,3.75
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,LiveScore Bet,h2h,home wins,1.85
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,LiveScore Bet,h2h,away wins,3.5
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,LiveScore Bet,h2h,draw,3.7
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Virgin Bet,h2h,home wins,1.85
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Virgin Bet,h2h,away wins,3.5
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Virgin Bet,h2h,draw,3.7
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Betfair,h2h,home wins,1.82
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Betfair,h2h,away wins,3.65
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Betfair,h2h,draw,3.9
,,,,,,,
,,,,,,,
,,,,,,,
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,BoyleSports,h2h,home wins,1.87
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,BoyleSports,h2h,away wins,3.75
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,BoyleSports,h2h,draw,3.75
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Mr Green,h2h,home wins,1.93
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Mr Green,h2h,away wins,3.7
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Mr Green,h2h,draw,3.95
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Casumo,h2h,home wins,1.93
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Casumo,h2h,away wins,3.7
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Casumo,h2h,draw,3.95
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Unibet,h2h,home wins,1.91
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Unibet,h2h,away wins,3.65
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Unibet,h2h,draw,3.9
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Grosvenor,h2h,home wins,1.88
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Grosvenor,h2h,away wins,3.6
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,Grosvenor,h2h,draw,3.85
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,LeoVegas,h2h,home wins,1.91
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,LeoVegas,h2h,away wins,3.65
EPL,2024-01-30T20:15:00Z,Aston Villa,Newcastle United,LeoVegas,h2h,draw,3.9
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,888sport,h2h,away wins,4.75
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,888sport,h2h,home wins,1.62
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,888sport,h2h,draw,3.85
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Paddy Power,h2h,away wins,4.75
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Paddy Power,h2h,home wins,1.62
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Paddy Power,h2h,draw,4.0
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Betway,h2h,away wins,4.5
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Betway,h2h,home wins,1.61
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Betway,h2h,draw,4.2
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,William Hill,h2h,away wins,4.5
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,William Hill,h2h,home wins,1.62
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,William Hill,h2h,draw,4.2
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Sky Bet,h2h,away wins,4.8
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Sky Bet,h2h,home wins,1.62
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Sky Bet,h2h,draw,4.2
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Bet Victor,h2h,away wins,4.75
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Bet Victor,h2h,home wins,1.61
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Bet Victor,h2h,draw,4.1
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Ladbrokes,h2h,away wins,4.8
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Ladbrokes,h2h,home wins,1.61
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Ladbrokes,h2h,draw,4.0
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Coral,h2h,away wins,5.0
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Coral,h2h,home wins,1.61
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Coral,h2h,draw,4.2
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,LiveScore Bet,h2h,away wins,4.5
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,LiveScore Bet,h2h,home wins,1.57
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,LiveScore Bet,h2h,draw,4.0
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Virgin Bet,h2h,away wins,4.5
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Virgin Bet,h2h,home wins,1.57
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Virgin Bet,h2h,draw,4.0
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Betfair,h2h,away wins,4.7
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Betfair,h2h,home wins,1.68
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Betfair,h2h,draw,4.4
,,,,,,,
,,,,,,,
,,,,,,,
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,BoyleSports,h2h,away wins,4.75
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,BoyleSports,h2h,home wins,1.6
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,BoyleSports,h2h,draw,4.0
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Casumo,h2h,away wins,5.1
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Casumo,h2h,home wins,1.62
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Casumo,h2h,draw,4.4
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,LeoVegas,h2h,away wins,5.0
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,LeoVegas,h2h,home wins,1.6
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,LeoVegas,h2h,draw,4.35
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Grosvenor,h2h,away wins,4.9
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Grosvenor,h2h,home wins,1.57
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Grosvenor,h2h,draw,4.25
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Unibet,h2h,away wins,5.0
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Unibet,h2h,home wins,1.6
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Unibet,h2h,draw,4.35
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Mr Green,h2h,away wins,5.1
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Mr Green,h2h,home wins,1.62
EPL,2024-01-31T19:30:00Z,Tottenham Hotspur,Brentford,Mr Green,h2h,draw,4.35
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,888sport,h2h,away wins,18.5
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,888sport,h2h,home wins,1.08
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,888sport,h2h,draw,9.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Paddy Power,h2h,away wins,26.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Paddy Power,h2h,home wins,1.08
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Paddy Power,h2h,draw,10.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Betway,h2h,away wins,19.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Betway,h2h,home wins,1.1
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Betway,h2h,draw,9.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,William Hill,h2h,away wins,23.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,William Hill,h2h,home wins,1.07
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,William Hill,h2h,draw,10.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Ladbrokes,h2h,away wins,29.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Ladbrokes,h2h,home wins,1.11
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Ladbrokes,h2h,draw,9.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Coral,h2h,away wins,29.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Coral,h2h,home wins,1.11
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Coral,h2h,draw,9.5
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Sky Bet,h2h,away wins,23.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Sky Bet,h2h,home wins,1.09
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Sky Bet,h2h,draw,10.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Bet Victor,h2h,away wins,23.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Bet Victor,h2h,home wins,1.08
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Bet Victor,h2h,draw,9.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,LiveScore Bet,h2h,away wins,16.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,LiveScore Bet,h2h,home wins,1.08
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,LiveScore Bet,h2h,draw,9.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Virgin Bet,h2h,away wins,16.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Virgin Bet,h2h,home wins,1.08
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Virgin Bet,h2h,draw,9.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Betfair,h2h,away wins,21.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Betfair,h2h,home wins,1.12
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Betfair,h2h,draw,1.01
,,,,,,,
,,,,,,,
,,,,,,,
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,BoyleSports,h2h,away wins,26.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,BoyleSports,h2h,home wins,1.1
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,BoyleSports,h2h,draw,9.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Mr Green,h2h,away wins,34.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Mr Green,h2h,home wins,1.08
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Mr Green,h2h,draw,11.5
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Casumo,h2h,away wins,34.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Casumo,h2h,home wins,1.08
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Casumo,h2h,draw,11.5
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Grosvenor,h2h,away wins,31.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Grosvenor,h2h,home wins,1.06
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Grosvenor,h2h,draw,11.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Unibet,h2h,away wins,34.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Unibet,h2h,home wins,1.07
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,Unibet,h2h,draw,11.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,LeoVegas,h2h,away wins,31.0
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,LeoVegas,h2h,home wins,1.07
EPL,2024-01-31T19:30:00Z,Manchester City,Burnley,LeoVegas,h2h,draw,11.0
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,888sport,h2h,away wins,5.2
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,888sport,h2h,home wins,1.5
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,888sport,h2h,draw,4.3
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Paddy Power,h2h,away wins,5.0
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Paddy Power,h2h,home wins,1.53
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Paddy Power,h2h,draw,4.4
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Betway,h2h,away wins,5.0
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Betway,h2h,home wins,1.55
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Betway,h2h,draw,4.2
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,William Hill,h2h,away wins,5.0
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,William Hill,h2h,home wins,1.53
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,William Hill,h2h,draw,4.4
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Sky Bet,h2h,away wins,5.25
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Sky Bet,h2h,home wins,1.57
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Sky Bet,h2h,draw,4.33
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Bet Victor,h2h,away wins,5.5
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Bet Victor,h2h,home wins,1.53
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Bet Victor,h2h,draw,4.2
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Ladbrokes,h2h,away wins,5.5
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Ladbrokes,h2h,home wins,1.53
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Ladbrokes,h2h,draw,4.2
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Coral,h2h,away wins,5.75
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Coral,h2h,home wins,1.57
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Coral,h2h,draw,4.25
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,LiveScore Bet,h2h,away wins,5.0
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,LiveScore Bet,h2h,home wins,1.5
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,LiveScore Bet,h2h,draw,4.2
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Virgin Bet,h2h,away wins,5.0
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Virgin Bet,h2h,home wins,1.5
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Virgin Bet,h2h,draw,4.2
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Betfair,h2h,away wins,1.09
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Betfair,h2h,home wins,1.58
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Betfair,h2h,draw,1.2
,,,,,,,
,,,,,,,
,,,,,,,
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,BoyleSports,h2h,away wins,5.5
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,BoyleSports,h2h,home wins,1.53
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,BoyleSports,h2h,draw,4.33
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Casumo,h2h,away wins,5.8
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Casumo,h2h,home wins,1.51
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Casumo,h2h,draw,4.7
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Unibet,h2h,away wins,5.8
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Unibet,h2h,home wins,1.5
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Unibet,h2h,draw,4.7
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Grosvenor,h2h,away wins,5.75
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Grosvenor,h2h,home wins,1.48
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Grosvenor,h2h,draw,4.6
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,LeoVegas,h2h,away wins,5.8
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,LeoVegas,h2h,home wins,1.5
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,LeoVegas,h2h,draw,4.7
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Mr Green,h2h,away wins,5.8
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Mr Green,h2h,home wins,1.51
EPL,2024-01-31T20:15:00Z,Liverpool,Chelsea,Mr Green,h2h,draw,4.7
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,888sport,h2h,away wins,2.65
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,888sport,h2h,home wins,2.3
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,888sport,h2h,draw,3.45
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Paddy Power,h2h,away wins,2.7
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Paddy Power,h2h,home wins,2.38
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Paddy Power,h2h,draw,3.6
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Betway,h2h,away wins,2.75
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Betway,h2h,home wins,2.3
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Betway,h2h,draw,3.5
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,William Hill,h2h,away wins,2.7
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,William Hill,h2h,home wins,2.3
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,William Hill,h2h,draw,3.7
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Sky Bet,h2h,away wins,2.7
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Sky Bet,h2h,home wins,2.45
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Sky Bet,h2h,draw,3.6
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Bet Victor,h2h,away wins,2.7
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Bet Victor,h2h,home wins,2.45
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Bet Victor,h2h,draw,3.4
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Ladbrokes,h2h,away wins,2.7
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Ladbrokes,h2h,home wins,2.45
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Ladbrokes,h2h,draw,3.5
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Coral,h2h,away wins,2.75
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Coral,h2h,home wins,2.45
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Coral,h2h,draw,3.5
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,LiveScore Bet,h2h,away wins,2.62
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,LiveScore Bet,h2h,home wins,2.38
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,LiveScore Bet,h2h,draw,3.4
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Virgin Bet,h2h,away wins,2.62
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Virgin Bet,h2h,home wins,2.38
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Virgin Bet,h2h,draw,3.4
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Betfair,h2h,away wins,2.66
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Betfair,h2h,home wins,2.44
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Betfair,h2h,draw,3.4
,,,,,,,
,,,,,,,
,,,,,,,
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,BoyleSports,h2h,away wins,2.75
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,BoyleSports,h2h,home wins,2.38
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,BoyleSports,h2h,draw,3.4
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Casumo,h2h,away wins,2.9
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Casumo,h2h,home wins,2.35
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Casumo,h2h,draw,3.65
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Unibet,h2h,away wins,2.88
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Unibet,h2h,home wins,2.33
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Unibet,h2h,draw,3.6
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,LeoVegas,h2h,away wins,2.88
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,LeoVegas,h2h,home wins,2.32
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,LeoVegas,h2h,draw,3.6
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Grosvenor,h2h,away wins,2.85
EPL,2024-02-01T19:30:00Z,West Ham United,Bournemouth,Grosvenor,h2h,home wins,2.3
